year,partner,flow,Manufactured goods,Agri-food products,Minerals & fuels,Precious metals & stones
2018,Eswatini,Canada exports,3944.002204,4244.923238,,20.933243
2018,Eswatini,Canada imports,2867.340241,822.360563,,42.561675
2018,Ethiopia,Canada exports,236293.357923,1409.04753,0.0,0.0
2018,Ethiopia,Canada imports,16532.63531,33694.12155,0.494715,161.495414
2018,Fr. South Antarctic Terr.,Canada exports,209.794816,,0.0,0.0
2018,Fr. South Antarctic Terr.,Canada imports,3.110562,,0.129337,0.029101
2018,Gabon,Canada exports,11953.139087,6344.693434,4.78063,18.828279
2018,Gabon,Canada imports,849.878692,32.42163,11.582156,1.29499
2018,Gambia,Canada exports,1741.290827,881.25269,0.016167,0.0
2018,Gambia,Canada imports,1062.918257,204.50492,0.0,0.22634
2018,Ghana,Canada exports,220343.666883,311928.503531,288.805361,2.153466
2018,Ghana,Canada imports,14123.318898,80006.593069,114447.535726,172.831829
2018,Guinea,Canada exports,25070.984893,1578.978971,3.80575,0.0
2018,Guinea,Canada imports,270.044984,169.873239,53055.821341,0.719439
2018,Guinea-Bissau,Canada exports,299.93807,0.0,0.0,
2018,Guinea-Bissau,Canada imports,17.848549,13.868193,0.077602,
2018,Kenya,Canada exports,94220.202342,59130.969356,126.740863,1.692702
2018,Kenya,Canada imports,11895.820025,22445.710743,17575.300961,228.986856
2018,Lesotho,Canada exports,948.997955,0.019401,,0.129337
2018,Lesotho,Canada imports,9982.502493,18.999651,,0.624053
2018,Liberia,Canada exports,9844.459167,4170.563986,0.030718,0.646687
2018,Liberia,Canada imports,38995.074217,37.520753,4.947152,0.0
2018,Libya,Canada exports,51802.345576,1584.946271,237.451983,
2018,Libya,Canada imports,1.632884,195.774651,96579.119238,
2018,Madagascar,Canada exports,21333.780112,227.274753,4.269748,0.0
2018,Madagascar,Canada imports,17794.648954,85841.977197,48772.644977,612.753286
2018,Malawi,Canada exports,13106.58376,28559.131285,23.63801,14.511646
2018,Malawi,Canada imports,486.075475,1707.743962,24.08584,7.871792
2018,Mali,Canada exports,33978.214183,458.820871,256.914014,28.73875
2018,Mali,Canada imports,1353.479372,2267.179559,8.563747,0.11802
2018,Mauritania,Canada exports,28454.815895,5917.634573,0.982964,0.31526
2018,Mauritania,Canada imports,296.728888,106.423588,2.218135,0.0
2018,Mauritius,Canada exports,9927.880114,6801.423891,6.512134,97.58985
2018,Mauritius,Canada imports,17924.201286,8239.433278,0.0,70.92858
2018,Morocco,Canada exports,120849.907133,545398.651103,56286.111173,6.17909
2018,Morocco,Canada imports,242216.31311,191180.531981,83156.988011,1122.188696
2018,Mozambique,Canada exports,17635.918124,41665.150811,0.952246,0.5513
2018,Mozambique,Canada imports,1875.703009,6908.245191,0.0,451.683068
2018,Namibia,Canada exports,19951.772163,5330.99934,117.656533,0.609502
2018,Namibia,Canada imports,980.598293,4187.356818,24297.07732,135.577834
2018,Niger,Canada exports,4413.465919,56.171193,0.0,0.0
2018,Niger,Canada imports,2031.014483,268.336115,53.501995,22.918571
2018,Nigeria,Canada exports,229547.327585,612764.546332,254.189847,5.243011
2018,Nigeria,Canada imports,14079.083921,16961.116881,517816.525767,44.220426
2018,Rwanda,Canada exports,5372.912712,5993.465038,31.501718,0.027484
2018,Rwanda,Canada imports,539.307478,3203.269651,0.119637,0.468848
2018,Saint Helena,Canada exports,63.730959,0.0,,
2018,Saint Helena,Canada imports,83.042636,924.005137,,
2018,Sao Tome and Principe,Canada exports,796.02587,75.437602,,
2018,Sao Tome and Principe,Canada imports,33.166936,41.65308,,
2018,Senegal,Canada exports,58355.656857,13408.929121,47.38434,0.0
2018,Senegal,Canada imports,2360.56433,2845.039256,126.878284,4.54944
2018,Seychelles,Canada exports,3622.814015,161.283624,0.066285,0.421963
2018,Seychelles,Canada imports,919.206723,302.969413,0.0,0.0
2018,Sierra Leone,Canada exports,9028.848395,6324.882192,1.978861,0.0
2018,Sierra Leone,Canada imports,12312.247359,95.337764,17651.750628,4.138794
2018,Somalia,Canada exports,10124.532643,54.460707,,0.0
2018,Somalia,Canada imports,714.532048,258.272056,,0.069519
2018,South Africa,Canada exports,463781.163465,138111.120522,2775.103339,34553.805626
2018,South Africa,Canada imports,374658.351416,304430.68715,105119.895513,403252.300305
2018,South Sudan,Canada exports,12287.039518,386.412995,8.096516,
2018,South Sudan,Canada imports,76.386615,0.494715,0.0,
2018,Sudan,Canada exports,18588.317651,87176.996902,0.0,
2018,Sudan,Canada imports,171.981437,433.574228,1.729887,
2018,Togo,Canada exports,19525.51681,12905.625916,0.0,0.0
2018,Togo,Canada imports,244.436197,1693.662363,17230.503862,0.662854
2018,Tunisia,Canada exports,54972.84277,17544.919627,13.216656,0.0
2018,Tunisia,Canada imports,81606.555401,73559.514603,5811.097815,11.567606
2018,Uganda,Canada exports,34064.723059,9111.718042,0.397712,1.328941
2018,Uganda,Canada imports,2425.729316,12128.556046,1211.192165,506.242395
2018,United Rep. of Tanzania,Canada exports,120109.130929,15822.132119,162.413709,9.165165
2018,United Rep. of Tanzania,Canada imports,17109.896821,17353.343588,712.176492,130.908757
2018,Zambia,Canada exports,36928.522691,492.181813,87.357652,0.021017
2018,Zambia,Canada imports,205.940564,193.908961,261.684944,1396.927008
2018,Zimbabwe,Canada exports,8140.894416,43762.411864,0.037184,0.008084
2018,Zimbabwe,Canada imports,823.534299,854.885662,4655.884454,0.109937
2019,Algeria,Canada exports,131765.774894,562135.036008,134080.767884,9.643984
2019,Algeria,Canada imports,57574.529396,9080.914346,1.793168,0.016302
2019,Angola,Canada exports,78150.360036,90233.023021,540.054941,0.0
2019,Angola,Canada imports,35351.417971,5.488724,32777.085608,360.751178
2019,Benin,Canada exports,22640.161558,7423.203844,0.122261,1.81273
2019,Benin,Canada imports,284.510563,1103.618315,0.008151,0.42384
2019,Botswana,Canada exports,9192.931924,73.343833,0.10922,741133.184905
2019,Botswana,Canada imports,111.194351,16.726998,1.082421,14448.550973
2019,Br. Indian Ocean Terr.,Canada exports,182.404314,147.652717,,
2019,Br. Indian Ocean Terr.,Canada imports,57.342254,0.071727,,
2019,Burkina Faso,Canada exports,71132.342074,149.522502,54.337882,0.166276
2019,Burkina Faso,Canada imports,3541.818251,559.882489,20018.204282,66.184202
2019,Burundi,Canada exports,3513.85298,2525.00394,0.0,
2019,Burundi,Canada imports,140.727828,1084.656378,13.994862,
2019,Cabo Verde,Canada exports,396.09941,3317.530422,0.0,
2019,Cabo Verde,Canada imports,168.119285,0.296688,1.765455,
2019,Cameroon,Canada exports,35882.031068,69938.7866,265.511132,0.0
2019,Cameroon,Canada imports,11548.941187,1207.455786,8888.623156,33.439324
2019,Central African Rep.,Canada exports,458.821168,44.250497,0.0,0.0
2019,Central African Rep.,Canada imports,114.761125,41.462936,0.032603,0.014671
2019,Chad,Canada exports,33609.487257,512.097821,1.256848,0.0
2019,Chad,Canada imports,90.840263,0.0,0.065206,0.042384
2019,Comoros,Canada exports,1274.308352,2003.95495,34.159851,
2019,Comoros,Canada imports,128.25879,1342.3656,0.057055,
2019,Congo,Canada exports,16397.318732,6880.354821,6.541803,79.70958
2019,Congo,Canada imports,8550.661514,393.546591,7768.204486,21.672881
2019,Côte d'Ivoire,Canada exports,40087.536676,17396.71486,392.886379,0.119001
2019,Côte d'Ivoire,Canada imports,21975.805838,319165.88766,296256.356398,0.826487
2019,Dem. Rep. of the Congo,Canada exports,45514.088654,5341.109151,117.180272,88.362431
2019,Dem. Rep. of the Congo,Canada imports,145343.032035,494.951874,2.13876,34.079974
2019,Djibouti,Canada exports,10677.632682,0.0,1.868155,
2019,Djibouti,Canada imports,14.93546,172.8614,0.0,
2019,Egypt,Canada exports,799580.34486,187246.239386,63161.613929,47636.558971
2019,Egypt,Canada imports,225739.933315,45900.609287,19553.384152,1047696.20338
2019,Equatorial Guinea,Canada exports,3697.484799,3908.467321,,29.440559
2019,Equatorial Guinea,Canada imports,3289.894442,0.11085,,0.0
2019,Eritrea,Canada exports,520.043186,0.0,,0.0
2019,Eritrea,Canada imports,38.003752,16.065156,,4.119396
2019,Eswatini,Canada exports,9559.998313,3186.598181,22.859632,17.423073
2019,Eswatini,Canada imports,1464.452631,337.591597,0.076617,471.686334
2019,Ethiopia,Canada exports,178435.586437,5373.42693,0.089658,1280.551837
2019,Ethiopia,Canada imports,27064.079925,32236.786144,1.716551,44.222784
2019,Fr. South Antarctic Terr.,Canada exports,121.844139,,,0.0
2019,Fr. South Antarctic Terr.,Canada imports,1.760565,,,0.076617
2019,Gabon,Canada exports,17148.799596,7480.754758,1.289451,3.825969
2019,Gabon,Canada imports,2061.078764,48.642128,0.0,0.397757
2019,Gambia,Canada exports,2883.927717,922.761016,,
2019,Gambia,Canada imports,709.093633,247.871249,,
2019,Ghana,Canada exports,184035.852385,261760.556711,291.244724,9.135376
2019,Ghana,Canada imports,11666.784931,102780.630027,341830.018985,6496.781505
2019,Guinea,Canada exports,24509.086064,1123.915348,6831.344278,0.0
2019,Guinea,Canada imports,242.739528,497.796491,59565.100792,0.715637
2019,Guinea-Bissau,Canada exports,238.947793,34.67987,0.0,
2019,Guinea-Bissau,Canada imports,85.646596,0.0,0.081508,
2019,Kenya,Canada exports,154743.95352,70399.309648,155.115557,1.887717
2019,Kenya,Canada imports,12914.92607,23441.97502,15363.433461,201.085865
2019,Lesotho,Canada exports,214.717202,49.377327,0.0,0.0
2019,Lesotho,Canada imports,9366.769785,10.467211,0.092919,0.164645
2019,Liberia,Canada exports,5970.499724,2491.929771,0.034233,0.758021
2019,Liberia,Canada imports,39179.096552,14.237754,0.267345,7.402524
2019,Libya,Canada exports,94370.968577,13812.817476,589.432269,0.0
2019,Libya,Canada imports,16.172746,144.530975,138698.470661,0.43199
2019,Madagascar,Canada exports,23516.8838,24.145823,5.666411,51.560102
2019,Madagascar,Canada imports,17240.154988,72804.864144,54909.019328,765.095901
2019,Malawi,Canada exports,5110.726181,23262.760915,0.0,0.0
2019,Malawi,Canada imports,288.74733,1860.237422,1.013955,3.040235
2019,Mali,Canada exports,36658.422297,466.318241,143.614829,1.367698
2019,Mali,Canada imports,878.173078,4655.483198,0.886803,5.945167
2019,Mauritania,Canada exports,32029.378547,538.661161,647.017415,
2019,Mauritania,Canada imports,185.299465,8.579494,0.0,
2019,Mauritius,Canada exports,7832.510752,6337.921487,5.981031,605.596863
2019,Mauritius,Canada imports,13120.983901,5882.813807,0.0,46.919057
2019,Morocco,Canada exports,201063.063777,436392.792967,19.292858,0.0
2019,Morocco,Canada imports,334085.324563,192982.006892,33081.955149,466.548092
2019,Mozambique,Canada exports,28864.758085,46848.865893,2.443599,0.203769
2019,Mozambique,Canada imports,254.409792,13035.992626,0.032603,258.105348
2019,Namibia,Canada exports,10603.542239,10740.954336,826.751539,0.0
2019,Namibia,Canada imports,75422.848738,2445.60898,168367.73522,337.854052
2019,Niger,Canada exports,8090.684567,604.330235,46.941879,0.0
2019,Niger,Canada imports,1623.449581,294.426782,3.552103,288.43271
2019,Nigeria,Canada exports,324550.831619,470655.317793,70.233502,54.231922
2019,Nigeria,Canada imports,8367.231834,22260.51854,304059.685786,11.662113
2019,Rwanda,Canada exports,7544.544266,5162.547107,3.475486,0.047274
2019,Rwanda,Canada imports,253.162725,4410.578827,0.278756,0.0
2019,Saint Helena,Canada exports,450.779625,,,
2019,Saint Helena,Canada imports,88.833545,,,
2019,Sao Tome and Principe,Canada exports,174.760528,292.297803,,
2019,Sao Tome and Principe,Canada imports,105.190498,0.0,,
2019,Senegal,Canada exports,70913.2365,15543.871811,54.512309,0.0
2019,Senegal,Canada imports,4367.762864,2548.595511,157.955283,18.965197
2019,Seychelles,Canada exports,10361.850899,277.535139,2.12898,0.262455
2019,Seychelles,Canada imports,719.303279,47.26628,0.0,0.0
2019,Sierra Leone,Canada exports,6688.683089,4210.311299,0.0,0.061946
2019,Sierra Leone,Canada imports,5162.402024,59.251163,0.373305,0.164645
2019,Somalia,Canada exports,2916.749213,166.932534,0.0,
2019,Somalia,Canada imports,831.547448,402.080441,0.00163,
2019,South Africa,Canada exports,387411.933406,106074.652016,13026.278545,3368.360215
2019,South Africa,Canada imports,294781.524584,305653.055788,49549.37045,442214.894995
2019,South Sudan,Canada exports,612.435354,113.018492,,
2019,South Sudan,Canada imports,0.185837,0.0,,
2019,Sudan,Canada exports,10069.721002,20552.009218,,
2019,Sudan,Canada imports,33.515941,588.229216,,
2019,Togo,Canada exports,19092.077,14894.008149,0.0,0.0
2019,Togo,Canada imports,389.953734,1563.719154,7967.588471,6.483118
2019,Tunisia,Canada exports,42714.891388,99840.473451,3694.496729,0.0
2019,Tunisia,Canada imports,95322.591448,66692.964969,13100.629813,26.007457
2019,Uganda,Canada exports,221787.520335,12391.273726,2.99296,907.828817
2019,Uganda,Canada imports,1551.061017,21050.712073,209.626235,44.146167
2019,United Rep. of Tanzania,Canada exports,156439.41999,18676.278824,102.388265,3.372786
2019,United Rep. of Tanzania,Canada imports,8638.707695,22916.826196,32.935607,136.077002
2019,Zambia,Canada exports,42317.972011,1191.211314,34.709213,0.0
2019,Zambia,Canada imports,71087.900849,798.58902,143.393128,385.806626
2019,Zimbabwe,Canada exports,4874.549647,10069.086873,0.029343,0.0
2019,Zimbabwe,Canada imports,582.491078,5423.604662,4856.924436,7.756267
2020,Algeria,Canada exports,79187.708532,465890.660955,194627.746853,0.0
2020,Algeria,Canada imports,42160.57138,8491.628961,0.052171,6.770814
2020,Angola,Canada exports,111287.873175,47269.431452,114.212033,0.04891
2020,Angola,Canada imports,14287.072027,0.61953,154709.591322,12.609071
2020,Benin,Canada exports,19057.251211,3334.947675,0.231509,0.0
2020,Benin,Canada imports,90.609561,640.850249,0.0,0.114124
2020,Botswana,Canada exports,10915.515005,19.479336,0.070105,338838.427922
2020,Botswana,Canada imports,176.403089,316.363126,0.52334,10026.976559
2020,Br. Indian Ocean Terr.,Canada exports,137.333554,,,
2020,Br. Indian Ocean Terr.,Canada imports,65.82509,,,
2020,Burkina Faso,Canada exports,62398.497269,124.882627,86.985309,0.0
2020,Burkina Faso,Canada imports,1323.769864,698.16658,54529.300575,56.660933
2020,Burundi,Canada exports,2325.757342,493.133042,0.088039,0.017934
2020,Burundi,Canada imports,10.783087,684.246713,0.004891,0.0
2020,Cabo Verde,Canada exports,537.672376,1914.501745,,0.0
2020,Cabo Verde,Canada imports,515.175276,0.0,,0.145101
2020,Cameroon,Canada exports,24005.269815,63544.523902,1.633603,0.0
2020,Cameroon,Canada imports,9841.988085,6077.373352,162684.214133,3.097651
2020,Central African Rep.,Canada exports,646.013545,13.813894,0.0,0.0
2020,Central African Rep.,Canada imports,114.926123,117.409135,0.04728,5.427411
2020,Chad,Canada exports,10775.214227,364.567471,1.002661,0.994509
2020,Chad,Canada imports,113.24687,51.300366,0.0,1.625452
2020,Comoros,Canada exports,1275.878544,879.048221,7.005583,
2020,Comoros,Canada imports,78.897178,882.936588,0.0,
2020,Congo,Canada exports,9493.503946,5437.333383,0.0,0.348893
2020,Congo,Canada imports,2839.184891,468.076303,2.362367,1157.659129
2020,Côte d'Ivoire,Canada exports,39699.663513,16150.374488,299.608093,5.192642
2020,Côte d'Ivoire,Canada imports,19809.766898,311515.630644,64382.99289,1.623821
2020,Dem. Rep. of the Congo,Canada exports,32857.300721,4820.595904,2738.423185,0.335851
2020,Dem. Rep. of the Congo,Canada imports,183832.464737,1573.17155,0.604857,100.844853
2020,Djibouti,Canada exports,4280.559531,1.392313,0.0,
2020,Djibouti,Canada imports,58.35812,524.319869,0.04728,
2020,Egypt,Canada exports,697359.912501,275383.517442,78683.642412,41896.583017
2020,Egypt,Canada imports,125662.427765,47700.57397,13049.115256,1350131.306394
2020,Equatorial Guinea,Canada exports,1730.326812,2043.602069,0.0,
2020,Equatorial Guinea,Canada imports,4811.185565,16.564283,8.207146,
2020,Eritrea,Canada exports,681.841958,,,0.0
2020,Eritrea,Canada imports,48.628234,,,0.030977
2020,Eswatini,Canada exports,2517.942149,6616.133167,,10.204315
2020,Eswatini,Canada imports,3755.804361,1429.416076,,1475.629772
2020,Ethiopia,Canada exports,198179.905097,21286.213472,0.254333,5851.844775
2020,Ethiopia,Canada imports,21304.011924,37640.353091,0.159774,10.378762
2020,Fr. South Antarctic Terr.,Canada exports,16.719165,,,
2020,Fr. South Antarctic Terr.,Canada imports,1.437962,,,
2020,Gabon,Canada exports,19977.62536,8027.299185,9.076118,
2020,Gabon,Canada imports,25987.505782,92.9866,60.599841,
2020,Gambia,Canada exports,3027.673711,747.77465,130.965436,0.0
2020,Gambia,Canada imports,207.518181,104.824519,0.011412,6.509959
2020,Ghana,Canada exports,158763.0278,173024.033907,1582.043876,15.993663
2020,Ghana,Canada imports,11507.472904,111345.985113,4240.601459,403.491904
2020,Guinea,Canada exports,26727.047201,1599.336922,0.0,0.0
2020,Guinea,Canada imports,513.215604,490.193534,73449.808415,0.016303
2020,Guinea-Bissau,Canada exports,360.199782,0.0,,
2020,Guinea-Bissau,Canada imports,30.67816,0.311395,,
2020,Kenya,Canada exports,121197.460163,81730.467759,22.216681,5.023086
2020,Kenya,Canada imports,11754.854597,20537.449203,82.1383,106.192377
2020,Lesotho,Canada exports,277.639224,60.862326,,0.0
2020,Lesotho,Canada imports,11042.308393,36.935416,,1.397204
2020,Liberia,Canada exports,5588.480832,2935.034373,1.708599,0.070105
2020,Liberia,Canada imports,29776.875639,5.605118,0.065214,1.597736
2020,Libya,Canada exports,54968.343734,7404.428356,308.832572,0.0
2020,Libya,Canada imports,15.26816,57.864126,0.0,0.211945
2020,Madagascar,Canada exports,17940.650635,0.0,8.159866,0.0
2020,Madagascar,Canada imports,16962.870486,43050.001624,76589.84698,546.544701
2020,Malawi,Canada exports,4965.761625,14827.429578,3.161235,28.095697
2020,Malawi,Canada imports,84.47132,1191.141478,0.0,1.108633
2020,Mali,Canada exports,46939.265844,162.688645,338.40536,0.0
2020,Mali,Canada imports,5331.842054,3029.101891,0.771152,0.402695
2020,Mauritania,Canada exports,45619.335438,7899.646606,0.645616,0.0
2020,Mauritania,Canada imports,247.358867,255.748611,0.016303,943348.590897
2020,Mauritius,Canada exports,7654.679452,5418.858339,1.085808,307.388089
2020,Mauritius,Canada imports,9226.845081,5731.580909,0.0,27.764738
2020,Morocco,Canada exports,112519.558018,688332.980052,34395.827487,0.842887
2020,Morocco,Canada imports,261799.113371,203339.344923,7549.261488,241.545065
2020,Mozambique,Canada exports,10786.802703,69217.758103,0.0,0.0
2020,Mozambique,Canada imports,529.967376,9911.699912,28234.180087,236.112763
2020,Namibia,Canada exports,10150.26145,5448.933272,9.41523,0.089669
2020,Namibia,Canada imports,163248.994218,3076.745398,121847.249582,456.949214
2020,Niger,Canada exports,9312.793492,801.373799,0.446714,0.0
2020,Niger,Canada imports,204770.474489,217.008406,75234.647369,115.932045
2020,Nigeria,Canada exports,521400.254037,439992.797941,233.360744,40.916713
2020,Nigeria,Canada imports,3583.041827,54150.602923,682268.373914,13.339465
2020,Rwanda,Canada exports,6229.872355,860.607413,12.620483,0.125536
2020,Rwanda,Canada imports,332.492107,4121.338624,4.980697,0.533122
2020,Saint Helena,Canada exports,452.583156,36.570219,,
2020,Saint Helena,Canada imports,117.661838,0.347263,,
2020,Sao Tome and Principe,Canada exports,40.602057,0.0,,
2020,Sao Tome and Principe,Canada imports,406.687376,0.598336,,
2020,Senegal,Canada exports,96292.585135,14009.400196,100.763336,1.323838
2020,Senegal,Canada imports,6681.884891,2333.07269,226.948606,4.098682
2020,Seychelles,Canada exports,4604.418972,160.215415,0.149992,0.034237
2020,Seychelles,Canada imports,955.868342,498.416983,0.0,0.0
2020,Sierra Leone,Canada exports,6626.207055,3346.19378,0.0,0.0
2020,Sierra Leone,Canada imports,4144.944358,98.469443,0.448344,36.963132
2020,Somalia,Canada exports,3145.343701,54.799082,,0.0
2020,Somalia,Canada imports,326.523422,175.442817,,0.262485
2020,South Africa,Canada exports,317126.968882,109057.688157,1696.583608,29408.295895
2020,South Africa,Canada imports,243394.824226,344687.329928,93222.255136,1652926.35252
2020,South Sudan,Canada exports,1428.830783,116.81243,,
2020,South Sudan,Canada imports,4.168786,0.0,,
2020,Sudan,Canada exports,10861.377842,75421.732463,0.0,
2020,Sudan,Canada imports,97.629817,745.389459,6.511589,
2020,Togo,Canada exports,19559.251687,20724.77885,0.0,0.0
2020,Togo,Canada imports,1728.143783,1599.801569,0.19238,1.604257
2020,Tunisia,Canada exports,41019.580876,185365.358669,5767.903316,0.8543
2020,Tunisia,Canada imports,91588.998933,95879.265524,1568.001733,32.544903
2020,Uganda,Canada exports,44179.819389,7365.15992,39.5244,4.103573
2020,Uganda,Canada imports,1624.528978,15715.769122,330.170499,37.757108
2020,United Rep. of Tanzania,Canada exports,39027.173201,12181.768005,200.789756,12.897642
2020,United Rep. of Tanzania,Canada imports,16779.509094,30044.70346,34.734453,138.504141
2020,Zambia,Canada exports,14802.257085,904.809267,43.058983,0.0
2020,Zambia,Canada imports,132288.06257,286.733276,11.969977,435.599875
2020,Zimbabwe,Canada exports,4614.911859,19999.794761,2.846578,0.327699
2020,Zimbabwe,Canada imports,3088.986012,5601.898553,1650.226441,14.355168
2021,Algeria,Canada exports,53011.479914,785369.46432,381508.223654,0.0
2021,Algeria,Canada imports,15045.743657,9094.177887,40659.161965,2.200425
2021,Angola,Canada exports,50074.220014,38421.699294,115.976232,0.001414
2021,Angola,Canada imports,643.95085,5.633992,575807.481753,0.378993
2021,Benin,Canada exports,26352.900957,6044.054309,0.0,1.134152
2021,Benin,Canada imports,111.769122,673.369508,0.093334,0.031111
2021,Botswana,Canada exports,10533.654333,22.807485,0.0,303408.119617
2021,Botswana,Canada imports,743.671375,20.981812,0.073536,7112.11295
2021,Br. Indian Ocean Terr.,Canada exports,101.380743,,,
2021,Br. Indian Ocean Terr.,Canada imports,279.350684,,,
2021,Burkina Faso,Canada exports,51890.939168,3591.603372,186.982349,13.761138
2021,Burkina Faso,Canada imports,404.985593,3441.45268,11.502733,0.0
2021,Burundi,Canada exports,2623.055961,602.777739,0.070708,0.008485
2021,Burundi,Canada imports,49.90693,562.338574,0.014142,0.0
2021,Cabo Verde,Canada exports,98.024954,1682.278305,0.0,0.0
2021,Cabo Verde,Canada imports,732.114904,0.090506,7.479464,0.008485
2021,Cameroon,Canada exports,25330.734461,78313.606027,135.04045,4.635599
2021,Cameroon,Canada imports,9442.600124,3662.937572,99328.783298,2.118404
2021,Central African Rep.,Canada exports,1566.310557,36.999941,0.168284,0.0
2021,Central African Rep.,Canada imports,175.673354,98.618899,0.0,4.885904
2021,Chad,Canada exports,1338.1254,170.03512,4.06428,0.0
2021,Chad,Canada imports,106.304829,3.594781,0.0,1.513145
2021,Comoros,Canada exports,777.215122,140.549997,,0.0
2021,Comoros,Canada imports,26.686511,107.767065,,0.070708
2021,Congo,Canada exports,17881.866049,5402.681463,0.0,0.0
2021,Congo,Canada imports,2053.888435,1708.07107,0.238992,19.308867
2021,Côte d'Ivoire,Canada exports,60891.853559,10258.762478,451.495723,0.238992
2021,Côte d'Ivoire,Canada imports,24653.097034,298143.629341,4.570548,2.116989
2021,Dem. Rep. of the Congo,Canada exports,33707.121416,2240.0732,19.945236,0.220608
2021,Dem. Rep. of the Congo,Canada imports,286921.956272,1633.646942,0.388893,20.500999
2021,Djibouti,Canada exports,1305.041254,224.099664,249.451214,3282.760494
2021,Djibouti,Canada imports,113.746111,346.059185,0.154143,0.0
2021,Egypt,Canada exports,282203.087849,225638.056635,132661.432335,78823.415829
2021,Egypt,Canada imports,282874.814109,48167.092543,109256.412993,1028061.065749
2021,Equatorial Guinea,Canada exports,11368.549993,1130.486495,0.0,
2021,Equatorial Guinea,Canada imports,15883.944197,0.038182,3280.857042,
2021,Eritrea,Canada exports,2011.903599,,,
2021,Eritrea,Canada imports,22.141418,,,
2021,Eswatini,Canada exports,1090.56774,2747.220149,0.804654,0.0
2021,Eswatini,Canada imports,1575.772666,725.981715,0.0,34.257895
2021,Ethiopia,Canada exports,98567.054583,5473.513638,0.526066,1630.931766
2021,Ethiopia,Canada imports,17352.928392,39891.959057,0.387478,21.346664
2021,Fr. South Antarctic Terr.,Canada exports,16.053483,55.256677,,
2021,Fr. South Antarctic Terr.,Canada imports,4.511153,0.0,,
2021,Gabon,Canada exports,13603.164556,8909.131516,14.667611,
2021,Gabon,Canada imports,2531.314096,26.325902,0.002828,
2021,Gambia,Canada exports,4731.445914,870.105281,0.070708,
2021,Gambia,Canada imports,400.514036,184.323738,0.0,
2021,Ghana,Canada exports,301017.393699,355377.537293,2177.109381,11542.124742
2021,Ghana,Canada imports,23016.471882,99532.465399,1128970.31812,1781.676403
2021,Guinea,Canada exports,34205.397373,3659.215517,25.972363,0.0
2021,Guinea,Canada imports,1149.51536,273.498913,87277.144313,4.669538
2021,Guinea-Bissau,Canada exports,87.633746,185.788802,0.0,
2021,Guinea-Bissau,Canada imports,14.649227,0.0,0.029697,
2021,Kenya,Canada exports,52101.130622,61934.680854,31.399889,3.422254
2021,Kenya,Canada imports,12601.841285,27231.451569,0.04101,208.166385
2021,Lesotho,Canada exports,1276.365027,39.798553,0.0,0.0
2021,Lesotho,Canada imports,10352.956487,42.744237,0.028283,0.012727
2021,Liberia,Canada exports,24529.163354,1952.941837,0.58546,
2021,Liberia,Canada imports,31932.204672,79.768218,0.0,
2021,Libya,Canada exports,62069.725547,19698.382979,590.263885,0.0
2021,Libya,Canada imports,4.902874,240.666485,0.001414,0.801826
2021,Madagascar,Canada exports,9922.087623,3827.317488,1.416983,34.590221
2021,Madagascar,Canada imports,11876.855134,96020.399738,108879.744432,1244.687964
2021,Malawi,Canada exports,4307.847219,5624.016455,2.67558,0.0
2021,Malawi,Canada imports,37.086204,1961.708182,0.070708,6.647941
2021,Mali,Canada exports,51914.931715,20100.164097,118.804542,26.331559
2021,Mali,Canada imports,814.162739,5538.45586,3.748924,13.595682
2021,Mauritania,Canada exports,40328.200294,6619.034011,0.0,0.0
2021,Mauritania,Canada imports,183.891007,532.068595,1.914765,475965.859534
2021,Mauritius,Canada exports,7063.56078,6343.046187,0.675966,73.800486
2021,Mauritius,Canada imports,5405.91422,8872.543094,0.0,10.491613
2021,Morocco,Canada exports,137123.853722,588719.77381,26955.086165,5.557628
2021,Morocco,Canada imports,506824.579454,209217.321981,2019.564074,466.844957
2021,Mozambique,Canada exports,28736.478323,43684.848951,5.851772,0.0
