year,partner,flow,Manufactured goods,Agri-food products,Minerals & fuels,Precious metals & stones
2021,Mozambique,Canada imports,423.542129,9016.28908,33944.166251,725.39767
2021,Namibia,Canada exports,11247.610078,4617.687076,553.753242,0.015556
2021,Namibia,Canada imports,51683.286121,3170.635004,62357.117114,35.172853
2021,Niger,Canada exports,7059.447005,516.16077,0.0,19.820791
2021,Niger,Canada imports,93458.876471,280.976962,50400.645077,0.148486
2021,Nigeria,Canada exports,289213.98834,444406.676319,111.998216,13.092243
2021,Nigeria,Canada imports,2330.055857,66313.788737,2055699.371396,51.810382
2021,Rwanda,Canada exports,15353.213392,1600.386026,4.70065,0.168284
2021,Rwanda,Canada imports,279.128662,1932.040632,0.0,24.578007
2021,Saint Helena,Canada exports,146.854298,12.257892,,
2021,Saint Helena,Canada imports,344.456948,596.981119,,
2021,Sao Tome and Principe,Canada exports,58.390443,40.432094,0.1499,
2021,Sao Tome and Principe,Canada imports,500.153954,0.007071,0.004242,
2021,Senegal,Canada exports,169343.482487,14093.357206,171.73352,3.208717
2021,Senegal,Canada imports,2308.195855,3509.40705,105.918765,3.340233
2021,Seychelles,Canada exports,2379.115708,93.547741,2.68548,0.84425
2021,Seychelles,Canada imports,1115.608175,1498.766291,0.0,0.0
2021,Sierra Leone,Canada exports,8973.611309,1976.937213,5.206917,
2021,Sierra Leone,Canada imports,3485.708648,162.301109,0.888089,
2021,Somalia,Canada exports,3421.634717,42.085241,,0.0
2021,Somalia,Canada imports,343.881387,100.310228,,0.229093
2021,South Africa,Canada exports,469400.672287,96647.465582,29022.594323,1228.057506
2021,South Africa,Canada imports,385029.293237,331330.869345,50060.0417,1080784.314088
2021,South Sudan,Canada exports,2455.908545,44.425667,,
2021,South Sudan,Canada imports,14.340942,0.0,,
2021,Sudan,Canada exports,4426.262868,46200.069968,0.0,
2021,Sudan,Canada imports,52.55847,397.856839,1.870927,
2021,Togo,Canada exports,25444.565421,30342.088236,0.0,7.616637
2021,Togo,Canada imports,715.579194,14692.678751,0.322427,3.393971
2021,Tunisia,Canada exports,56490.202638,205197.007745,28.407537,0.0
2021,Tunisia,Canada imports,112218.249486,82472.617718,2422.168231,3.798419
2021,Uganda,Canada exports,39681.776088,5619.551969,0.516166,3.00225
2021,Uganda,Canada imports,1091.694821,20634.400591,449.07469,0.789098
2021,United Rep. of Tanzania,Canada exports,113944.745576,12597.93539,280.515948,10.015043
2021,United Rep. of Tanzania,Canada imports,4841.479869,22455.537564,29.482295,241.080833
2021,Zambia,Canada exports,13676.685039,3118.458356,70.584698,0.0
2021,Zambia,Canada imports,154296.866296,231.888828,0.05798,788.739068
2021,Zimbabwe,Canada exports,5702.079203,15394.435998,2.326284,0.288488
2021,Zimbabwe,Canada imports,2736.715809,5994.977488,1723.983138,42.758378
2022,Algeria,Canada exports,89979.361819,799342.605079,388062.213066,0.0
2022,Algeria,Canada imports,281050.816862,8888.463442,9153.971862,0.082982
2022,Angola,Canada exports,134903.937567,54788.758893,165565.613635,5.221092
2022,Angola,Canada imports,4023.701232,1.723586,277045.198998,104.518416
2022,Benin,Canada exports,21972.818028,6554.069628,0.180929,0.0
2022,Benin,Canada imports,331.008767,6242.07064,0.054415,1.973894
2022,Botswana,Canada exports,8326.417975,5.47276,0.069379,397496.189426
2022,Botswana,Canada imports,362.68357,21.442117,0.663859,10072.573802
2022,Br. Indian Ocean Terr.,Canada exports,193.218476,,,0.0
2022,Br. Indian Ocean Terr.,Canada imports,32.748133,,,4.293321
2022,Burkina Faso,Canada exports,35874.201334,1556.770867,147.33055,1.048844
2022,Burkina Faso,Canada imports,3231.22715,364.473814,83930.663376,0.0
2022,Burundi,Canada exports,4209.436325,1813.37976,0.009523,0.274794
2022,Burundi,Canada imports,64.65964,592.011648,0.00136,0.046253
2022,Cabo Verde,Canada exports,127.296414,1320.753861,,0.0
2022,Cabo Verde,Canada imports,327.894885,0.054415,,0.00136
2022,Cameroon,Canada exports,24803.037327,37324.228223,6.914749,35.943637
2022,Cameroon,Canada imports,17599.821965,2297.969967,8.76621,50.424752
2022,Central African Rep.,Canada exports,733.942899,66.789976,,0.0
2022,Central African Rep.,Canada imports,340.777568,34.184682,,0.699229
2022,Chad,Canada exports,7654.064367,0.0,,0.0
2022,Chad,Canada imports,61.379794,88.912277,,0.165965
2022,Comoros,Canada exports,586.865377,201.458223,,0.0
2022,Comoros,Canada imports,483.689644,229.835495,,0.017685
2022,Congo,Canada exports,8762.127448,4544.32078,16.675388,0.0
2022,Congo,Canada imports,2129.187778,850.609399,1.92356,65.466339
2022,Côte d'Ivoire,Canada exports,68975.823512,14945.272398,186.179933,0.019045
2022,Côte d'Ivoire,Canada imports,48377.632629,309794.235616,0.976744,1.731748
2022,Dem. Rep. of the Congo,Canada exports,42614.737933,1837.549415,86.478579,12.918052
2022,Dem. Rep. of the Congo,Canada imports,100732.94797,457.603231,0.657058,36.568046
2022,Djibouti,Canada exports,1226.61233,423.893318,,15079.21965
2022,Djibouti,Canada imports,30.92252,317.975083,,0.0
2022,Egypt,Canada exports,178589.521639,202367.656528,37154.067981,73396.256959
2022,Egypt,Canada imports,266445.737074,64662.735325,14796.98823,1100300.657546
2022,Equatorial Guinea,Canada exports,1118.600489,1871.090642,0.0,
2022,Equatorial Guinea,Canada imports,24944.847505,7.446653,102594.695607,
2022,Eritrea,Canada exports,3289.816829,0.0,0.0,0.0
2022,Eritrea,Canada imports,102.024862,3.364189,0.072099,0.100667
2022,Eswatini,Canada exports,2223.410931,727.998092,1.14815,0.0
2022,Eswatini,Canada imports,1678.530584,963.824646,0.081622,432.818691
2022,Ethiopia,Canada exports,112990.005779,2097.575552,0.941374,2966.804304
2022,Ethiopia,Canada imports,22818.394066,33637.458799,7.379995,616.664233
2022,Fr. South Antarctic Terr.,Canada exports,59.046763,327.792858,,
2022,Fr. South Antarctic Terr.,Canada imports,3.245837,0.0,,
2022,Gabon,Canada exports,53383.897574,11056.448909,28.220829,7.653429
2022,Gabon,Canada imports,8870.178739,127.216152,10.722419,0.0
2022,Gambia,Canada exports,3313.338949,197.679122,,
2022,Gambia,Canada imports,172.245686,1.33316,,
2022,Ghana,Canada exports,283450.65797,279374.564893,2094.35012,634.619727
2022,Ghana,Canada imports,14512.154426,83742.95575,2394964.709139,27.29714
2022,Guinea,Canada exports,27140.106985,3246.242889,80.697016,0.685625
2022,Guinea,Canada imports,797.326514,745.482898,71347.634242,0.66522
2022,Guinea-Bissau,Canada exports,580.388666,,,
2022,Guinea-Bissau,Canada imports,22.567141,,,
2022,Kenya,Canada exports,105833.558501,29577.914597,20.757852,1.622919
2022,Kenya,Canada imports,17686.673285,20267.199801,0.673382,79.835903
2022,Lesotho,Canada exports,2411.119917,185.544641,0.0,0.0
2022,Lesotho,Canada imports,11095.03302,5.461877,0.22038,1.992939
2022,Liberia,Canada exports,12574.705044,2209.439954,0.0,
2022,Liberia,Canada imports,33429.057259,40.566167,1.512729,
2022,Libya,Canada exports,62478.120723,18106.739888,320.533935,0.0
2022,Libya,Canada imports,4.40215,155.217963,0.006802,0.096586
2022,Madagascar,Canada exports,18309.314974,12785.285894,13.860787,53.454291
2022,Madagascar,Canada imports,15802.142209,83240.427734,73353.020391,722.26006
2022,Malawi,Canada exports,2506.776898,273.631175,0.587679,0.0
2022,Malawi,Canada imports,975.668008,1603.861358,0.40675,13.53702
2022,Mali,Canada exports,28627.092346,8656.377899,166.582475,7.574528
2022,Mali,Canada imports,2429.475359,3648.147223,2.028308,0.550949
2022,Mauritania,Canada exports,25353.481578,3714.437944,2.236445,0.0
2022,Mauritania,Canada imports,295.237896,424.802044,1956.49181,799700.327388
2022,Mauritius,Canada exports,6296.735659,5002.593312,7.222192,117.724866
2022,Mauritius,Canada imports,7575.590192,12324.440906,0.0,32.459735
2022,Morocco,Canada exports,265943.164165,653253.270702,11817.265873,85.990207
2022,Morocco,Canada imports,446992.795286,233173.270389,4996.190061,507.913713
2022,Mozambique,Canada exports,16709.541521,22482.018648,70.253473,0.0
2022,Mozambique,Canada imports,205.36656,3675.02809,25661.730031,1419.900185
2022,Namibia,Canada exports,14785.297229,582.553011,30.547058,0.808058
2022,Namibia,Canada imports,97377.229484,2296.386499,111750.540695,1188.164256
2022,Niger,Canada exports,12637.419358,408.306224,0.0,0.0
2022,Niger,Canada imports,6176.30366,97.326152,14.769513,0.024487
2022,Nigeria,Canada exports,519872.73146,283299.940104,229.6328,15.592535
2022,Nigeria,Canada imports,4839.532829,73404.998683,1563517.660025,44.296295
2022,Rwanda,Canada exports,6960.712122,1601.98269,6.931074,2.085444
2022,Rwanda,Canada imports,264.229673,3995.230095,0.0,1.308674
2022,Saint Helena,Canada exports,0.0,0.0,,0.0
2022,Saint Helena,Canada imports,132.254955,0.261191,,0.044892
2022,Sao Tome and Principe,Canada exports,134.024793,0.0,,
2022,Sao Tome and Principe,Canada imports,105.061203,0.008162,,
2022,Senegal,Canada exports,74717.066595,19646.889782,26.499964,8.328171
2022,Senegal,Canada imports,3115.365987,3815.518711,113.402978,3.687957
2022,Seychelles,Canada exports,23140.168657,46.364054,0.240785,0.414912
2022,Seychelles,Canada imports,1334.945217,1259.704636,0.0,0.0
2022,Sierra Leone,Canada exports,5918.587428,3727.795395,0.063937,6.420936
2022,Sierra Leone,Canada imports,3485.93697,121.912078,0.236704,0.250308
2022,Somalia,Canada exports,2083.80863,665.821122,,
2022,Somalia,Canada imports,321.171948,116.11147,,
2022,South Africa,Canada exports,444357.184758,44318.349618,18110.96247,2919.169666
2022,South Africa,Canada imports,485808.036919,345976.418772,68843.583522,1402278.668876
2022,South Sudan,Canada exports,2142.764248,83.615005,,
2022,South Sudan,Canada imports,2.124894,0.0,,
2022,Sudan,Canada exports,11116.536353,25500.9332,1.131826,0.0
2022,Sudan,Canada imports,161.519186,232.716754,1.860983,0.051694
2022,Togo,Canada exports,27519.572052,22764.590161,0.0,0.0
2022,Togo,Canada imports,686.281053,119217.219843,0.378182,0.55503
2022,Tunisia,Canada exports,38312.50276,98173.632309,58.346174,0.0
2022,Tunisia,Canada imports,134858.667249,109056.371776,5684.795983,3.158774
2022,Uganda,Canada exports,42648.777055,3528.856573,2.656798,3.749174
2022,Uganda,Canada imports,1663.980091,44456.618758,735.831089,1.139988
2022,United Rep. of Tanzania,Canada exports,55212.543382,22787.248446,160.24044,13.64857
2022,United Rep. of Tanzania,Canada imports,3816.14448,24926.459414,366.225968,212.411905
2022,Zambia,Canada exports,26246.636479,148.670513,308.545014,0.0
2022,Zambia,Canada imports,573664.523066,259.065717,0.255749,574.598941
2022,Zimbabwe,Canada exports,7173.865427,620.153576,0.0,0.289758
2022,Zimbabwe,Canada imports,4856.198695,4339.906477,20715.726658,37.457727
2023,Algeria,Canada exports,90807.22094,1134129.578533,118292.647181,
2023,Algeria,Canada imports,208830.793577,10549.406765,13074.572374,
2023,Angola,Canada exports,46140.725415,45289.816266,94.773751,2.758968
2023,Angola,Canada imports,566.646361,19.722027,992190.027165,14.671807
2023,Benin,Canada exports,38791.014341,8081.362372,0.0,0.0
2023,Benin,Canada imports,541.815649,5126.279398,0.00696,0.107185
2023,Botswana,Canada exports,29636.029237,2.603063,106.875904,403956.246774
2023,Botswana,Canada imports,514.49602,7.10483,0.288147,3664.967379
2023,Br. Indian Ocean Terr.,Canada exports,30.085557,0.0,,
2023,Br. Indian Ocean Terr.,Canada imports,68.491171,0.164257,,
2023,Burkina Faso,Canada exports,30084.351787,3042.920329,35.734342,1.811008
2023,Burkina Faso,Canada imports,4268.400444,1636.709718,55.807157,0.413428
2023,Burundi,Canada exports,2179.448271,819.108633,0.0348,
2023,Burundi,Canada imports,17.557448,1708.447061,0.0,
2023,Cabo Verde,Canada exports,33.956743,2105.188602,,28.625337
2023,Cabo Verde,Canada imports,469.77624,0.130849,,0.011136
2023,Cameroon,Canada exports,64642.328359,43195.961427,225.951402,21.045831
2023,Cameroon,Canada imports,13176.037527,3418.43647,12.622766,2.999786
2023,Central African Rep.,Canada exports,2934.144329,428.310984,,0.0
2023,Central African Rep.,Canada imports,1279.836794,86.350686,,53.018956
2023,Chad,Canada exports,2702.424428,19.499305,3.311597,0.0
2023,Chad,Canada imports,41.138133,51.58936,0.0,6.332263
2023,Comoros,Canada exports,1143.266488,97.375422,0.0,0.0
2023,Comoros,Canada imports,46.537748,1084.274408,0.019488,5.808866
2023,Congo,Canada exports,17699.343225,5599.907335,4.290181,0.0
2023,Congo,Canada imports,2159.482641,425.227677,237071.56873,179.655864
2023,Côte d'Ivoire,Canada exports,104187.817428,22816.060891,397.50854,0.0
2023,Côte d'Ivoire,Canada imports,38344.935715,355212.439265,37580.136434,1.897312
2023,Dem. Rep. of the Congo,Canada exports,41234.89062,2624.815578,156.853314,0.0
2023,Dem. Rep. of the Congo,Canada imports,171460.433365,426.445687,9.595139,8.365993
2023,Djibouti,Canada exports,661.548177,0.0,10.18396,
2023,Djibouti,Canada imports,17.52404,521.053789,0.0,
2023,Egypt,Canada exports,294643.74937,157080.716025,74796.54846,18462.241018
2023,Egypt,Canada imports,224590.601815,84150.172297,5859.062401,589360.397022
2023,Equatorial Guinea,Canada exports,5541.154681,3082.268335,,
2023,Equatorial Guinea,Canada imports,21698.568899,0.001392,,
2023,Eritrea,Canada exports,4922.530588,0.0,,
2023,Eritrea,Canada imports,16.304638,652.505666,,
2023,Eswatini,Canada exports,1376.603907,476.803117,0.260306,1.755327
2023,Eswatini,Canada imports,2112.010853,252.279919,0.0,47.159978
2023,Ethiopia,Canada exports,56069.474359,1078.860873,10.740765,0.0
2023,Ethiopia,Canada imports,24066.93409,47390.290123,0.141985,44.774069
2023,Fr. South Antarctic Terr.,Canada exports,181.532296,0.0,,
2023,Fr. South Antarctic Terr.,Canada imports,2.770104,0.069601,,
2023,Gabon,Canada exports,21652.738293,11934.066246,21.620732,0.236642
2023,Gabon,Canada imports,8755.47485,208.865846,0.0,0.0
2023,Gambia,Canada exports,4826.753197,2448.123308,0.562373,
2023,Gambia,Canada imports,210.250898,3.921298,0.0,
2023,Ghana,Canada exports,196719.255534,283877.664788,838.564786,5.47896
2023,Ghana,Canada imports,17536.818853,87034.752644,1131196.824824,17.340295
2023,Guinea,Canada exports,36285.423206,3913.463809,107.480037,0.0
2023,Guinea,Canada imports,2442.002631,222.245866,80525.358899,3.979763
2023,Guinea-Bissau,Canada exports,72.132674,83.32306,,
2023,Guinea-Bissau,Canada imports,8.484314,0.029232,,
2023,Kenya,Canada exports,120950.275269,51558.350159,23.605741,72.063074
2023,Kenya,Canada imports,21378.916987,19816.810765,5.350894,103.619988
2023,Lesotho,Canada exports,87.802554,31.506802,,0.0
2023,Lesotho,Canada imports,10905.012957,0.803191,,84.279372
2023,Liberia,Canada exports,27360.172993,3392.911145,0.0,
2023,Liberia,Canada imports,40326.335466,90.805125,0.001392,
2023,Libya,Canada exports,135078.792892,1262.492324,633.249963,0.65007
2023,Libya,Canada imports,7.699219,146.843355,1.727487,0.0
2023,Madagascar,Canada exports,18344.39049,873.379009,10.1074,117.193498
2023,Madagascar,Canada imports,19117.48338,29504.123564,120161.576532,952.502368
2023,Malawi,Canada exports,3354.305081,14056.734344,0.46354,0.0
2023,Malawi,Canada imports,140.817335,2038.722809,1.140058,6.16383
2023,Mali,Canada exports,34311.04198,140.103233,226.476191,47.262986
2023,Mali,Canada imports,1550.111253,5508.851648,4.713353,4.297141
2023,Mauritania,Canada exports,31930.209928,4175.109186,5.675233,0.0
2023,Mauritania,Canada imports,1439.268115,681.402445,0.360531,824106.294963
2023,Mauritius,Canada exports,4947.302835,2400.771233,3.400686,646.159483
2023,Mauritius,Canada imports,6201.408286,19262.858163,0.0,71.155482
2023,Morocco,Canada exports,231912.738522,705798.199232,6045.209218,67.039302
2023,Morocco,Canada imports,555637.364612,244433.994443,4109.645641,450.840699
2023,Mozambique,Canada exports,15222.217345,89836.928658,116.929015,0.0
2023,Mozambique,Canada imports,263.342239,6165.472102,23857.102188,565.110972
2023,Namibia,Canada exports,18118.969445,283.536158,55.150127,1648.703294
2023,Namibia,Canada imports,110862.90098,4102.624332,180510.598567,125.768292
2023,Niger,Canada exports,10735.321116,1080.414359,0.0,0.0
2023,Niger,Canada imports,3595.396007,95.447485,1.220795,0.061249
2023,Nigeria,Canada exports,266976.029402,410895.431212,240.298871,14.073242
2023,Nigeria,Canada imports,15177.042377,59151.03416,2771410.325861,56.845598
2023,Rwanda,Canada exports,2204.768971,4776.48764,0.0,0.0
2023,Rwanda,Canada imports,169.91178,3608.262375,1.994753,0.02088
2023,Saint Helena,Canada exports,0.0,0.0,,0.0
2023,Saint Helena,Canada imports,57.302178,0.018096,,15.41375
2023,Sao Tome and Principe,Canada exports,56.901278,280.715942,,
2023,Sao Tome and Principe,Canada imports,76.763899,0.080737,,
2023,Senegal,Canada exports,94486.424427,21397.491996,43.707788,0.0348
2023,Senegal,Canada imports,4770.049584,4120.411462,11.223793,25.170363
2023,Seychelles,Canada exports,2457.085082,7.848164,0.073777,0.69183
2023,Seychelles,Canada imports,898.955839,454.606092,0.0,0.0
2023,Sierra Leone,Canada exports,11546.393663,2026.414638,0.047328,0.0
2023,Sierra Leone,Canada imports,1909.759849,36.868832,0.0,120.264276
2023,Somalia,Canada exports,2574.813112,556.267519,0.780919,
2023,Somalia,Canada imports,335.564002,66.893141,0.107185,
2023,South Africa,Canada exports,418465.47692,66391.450013,22393.571302,7803.225829
2023,South Africa,Canada imports,494037.589091,310825.799419,94358.790839,1888953.702971
2023,South Sudan,Canada exports,2520.095901,0.0,0.0,
2023,South Sudan,Canada imports,27.046795,42.925477,16.193277,
2023,Sudan,Canada exports,4049.989571,70205.067579,25.035337,
2023,Sudan,Canada imports,229.563674,44.100335,0.599957,
2023,Togo,Canada exports,48412.478008,36090.800428,1.712175,6.041332
2023,Togo,Canada imports,2060.012242,53299.821315,4.862298,6.300247
2023,Tunisia,Canada exports,45775.561668,219439.026773,48.31674,34.599852
2023,Tunisia,Canada imports,136906.089944,109449.701076,19.023237,1.389228
2023,Uganda,Canada exports,40032.346689,12657.068973,18.618162,6.046901
2023,Uganda,Canada imports,2338.274066,36786.273332,531.818218,0.929864
2023,United Rep. of Tanzania,Canada exports,83569.055971,24144.55686,380.892092,20.571155
2023,United Rep. of Tanzania,Canada imports,3530.443331,18958.423727,1.095514,168.652009
2023,Zambia,Canada exports,46502.143258,843.754207,156.719681,2.728344
2023,Zambia,Canada imports,252821.882053,542.33487,30615.881859,304.126801
2023,Zimbabwe,Canada exports,5295.065039,20930.309075,0.0,0.0
2023,Zimbabwe,Canada imports,3314.607681,4197.079312,59837.79446,1083.091198
2024,Algeria,Canada exports,72786.746937,894288.162411,346512.372222,0.0
2024,Algeria,Canada imports,178403.848861,20180.360709,0.056144,0.242377
2024,Angola,Canada exports,89653.726862,22038.120348,350.00697,4.262817
2024,Angola,Canada imports,3421.134329,31.482949,995371.585502,147.302023
2024,Benin,Canada exports,66368.589518,4046.073123,2064.383693,0.06436
2024,Benin,Canada imports,347.877616,8809.186805,0.056144,0.176647
2024,Botswana,Canada exports,5343.8605,0.0,0.0,257798.302725
2024,Botswana,Canada imports,3474.529772,41.839416,19.264152,3583.575993
2024,Br. Indian Ocean Terr.,Canada exports,40.353661,,,
2024,Br. Indian Ocean Terr.,Canada imports,113.9677,,,
2024,Burkina Faso,Canada exports,37600.26891,160.283553,158.645799,0.0
2024,Burkina Faso,Canada imports,5159.429658,2854.16327,79.503655,6.472963
2024,Burundi,Canada exports,1371.502748,1084.113858,,
2024,Burundi,Canada imports,36.199024,738.075293,,
2024,Cabo Verde,Canada exports,68.096889,1929.787959,0.0,0.0
2024,Cabo Verde,Canada imports,615.961272,0.0,0.267025,0.001369
2024,Cameroon,Canada exports,32967.149914,65882.420266,1.311847,0.0
2024,Cameroon,Canada imports,12223.299058,17246.736235,21.437326,13.916803
2024,Central African Rep.,Canada exports,2580.295438,127.915998,,0.0
2024,Central African Rep.,Canada imports,140.511368,39.077418,,2.956448
2024,Chad,Canada exports,1353.803774,45.900937,2.641495,0.0
2024,Chad,Canada imports,38.674826,27.079088,0.138305,0.002739
2024,Comoros,Canada exports,489.517336,0.0,,
2024,Comoros,Canada imports,30.913295,422.798024,,
2024,Congo,Canada exports,12833.340588,4472.332888,8.946027,0.0
2024,Congo,Canada imports,1693.821265,246.617574,6.82215,130.847797
2024,Côte d'Ivoire,Canada exports,93992.132264,10799.029403,223.93413,2.126616
2024,Côte d'Ivoire,Canada imports,33861.536247,467529.795888,134301.588962,1.257072
2024,Dem. Rep. of the Congo,Canada exports,18746.133071,1233.650676,3.626064,0.0
2024,Dem. Rep. of the Congo,Canada imports,220318.927736,320.820437,2.674359,7.701279
2024,Djibouti,Canada exports,1670.009469,0.0,,
2024,Djibouti,Canada imports,40.76173,491.606979,,
2024,Egypt,Canada exports,250420.482966,165677.549752,105547.657586,2.867439
2024,Egypt,Canada imports,219192.562284,92971.199292,4933.182679,9560.703733
2024,Equatorial Guinea,Canada exports,1350.888407,2810.093166,,
2024,Equatorial Guinea,Canada imports,18561.003855,0.0,,
2024,Eritrea,Canada exports,4435.279384,0.0,,0.0
2024,Eritrea,Canada imports,36.949433,0.317691,,0.091747
2024,Eswatini,Canada exports,755.34018,191.561098,0.0,
2024,Eswatini,Canada imports,2057.612209,148.129116,13.600481,
2024,Ethiopia,Canada exports,31121.67617,159.659125,0.0,24.469088
2024,Ethiopia,Canada imports,19015.313584,42924.631097,2.371731,8.310644
2024,Fr. South Antarctic Terr.,Canada exports,0.0,61.011821,,0.0
2024,Fr. South Antarctic Terr.,Canada imports,10.323603,0.125981,,4.357303
2024,Gabon,Canada exports,13573.675324,6019.402613,,
2024,Gabon,Canada imports,2289.863831,1.878762,,
2024,Gambia,Canada exports,6387.439942,416.64686,0.239638,
2024,Gambia,Canada imports,99.429208,0.02191,0.0,
2024,Ghana,Canada exports,126157.513857,166504.189752,3344.255737,0.398484
2024,Ghana,Canada imports,13411.188472,146745.986207,9.095287,268.52596
2024,Guinea,Canada exports,45340.592416,14899.063515,1.270766,1.19682
2024,Guinea,Canada imports,1395.23786,466.123195,60524.065094,0.40533
2024,Guinea-Bissau,Canada exports,152.84656,99.342938,,
2024,Guinea-Bissau,Canada imports,26.916134,72.525398,,
2024,Kenya,Canada exports,130130.011284,51437.647309,30.36829,2.88661
2024,Kenya,Canada imports,22370.47901,20953.605267,2.983835,75.233991
2024,Lesotho,Canada exports,329.398106,15.927023,0.776427,0.0
2024,Lesotho,Canada imports,12593.665668,8.213419,0.0,157.366817
2024,Liberia,Canada exports,9917.04673,9236.800867,0.0,
2024,Liberia,Canada imports,18442.948617,19.753014,0.013694,
2024,Libya,Canada exports,88519.572492,12840.637906,210.485649,0.0
2024,Libya,Canada imports,86.6791,114.874216,0.027387,3.954711
2024,Madagascar,Canada exports,12534.643526,165.243374,8.375004,16.619919
2024,Madagascar,Canada imports,20766.082411,33952.157733,93131.595133,848.615485
2024,Malawi,Canada exports,2751.913181,12921.327426,0.0,0.0
2024,Malawi,Canada imports,55.820579,1088.905248,0.267025,1.062623
2024,Mali,Canada exports,20923.665586,130.017965,82.697002,0.0
2024,Mali,Canada imports,525.413731,6597.595575,1.135199,0.253332
2024,Mauritania,Canada exports,31510.515443,8588.016043,55.769913,3.107077
2024,Mauritania,Canada imports,69.208809,827.156249,7.828629,968903.7262
2024,Mauritius,Canada exports,6060.150649,4349.167199,19.909121,3686.041071
2024,Mauritius,Canada imports,5485.068872,8462.744279,0.0,93.480709
2024,Morocco,Canada exports,232297.090867,709713.707608,109665.207178,64.454392
2024,Morocco,Canada imports,689665.584596,254654.043342,3215.689293,452.454247
2024,Mozambique,Canada exports,10092.28506,47466.901294,13.718245,0.0
2024,Mozambique,Canada imports,761.32702,6320.107156,25887.365816,789.550893
2024,Namibia,Canada exports,19257.504018,153.872211,34913.308568,0.853111
2024,Namibia,Canada imports,65497.834225,3395.588924,186640.714519,363.481469
2024,Niger,Canada exports,4889.964318,548.147841,0.0,0.0
2024,Niger,Canada imports,967.184234,242.995617,0.026018,0.261548
2024,Nigeria,Canada exports,195556.927739,316763.358647,110.349851,10.314017
2024,Nigeria,Canada imports,5569.803481,123393.930993,1870173.496465,26.319093
2024,Rwanda,Canada exports,4245.833947,1405.179411,2.490865,1.624061
2024,Rwanda,Canada imports,444.318881,2495.72926,0.0,0.375205
2024,Saint Helena,Canada exports,2.54427,,0.0,0.0
2024,Saint Helena,Canada imports,53.521424,,3.563074,11.239704
2024,Sao Tome and Principe,Canada exports,137.947927,0.0,,
2024,Sao Tome and Principe,Canada imports,165.196815,3.349454,,
2024,Senegal,Canada exports,107849.281478,5079.324854,25.014094,3.669884
2024,Senegal,Canada imports,4747.011381,2256.080358,0.097225,9.077485
2024,Seychelles,Canada exports,3103.336069,128.180284,0.028757,2.829097
2024,Seychelles,Canada imports,1508.401745,386.244336,0.0,0.0
2024,Sierra Leone,Canada exports,11424.243439,4417.009387,0.0,0.0
2024,Sierra Leone,Canada imports,2154.929865,388.983055,97.984533,218.092442
2024,Somalia,Canada exports,6462.730077,0.0,,
2024,Somalia,Canada imports,372.938267,52.410873,,
2024,South Africa,Canada exports,533349.680235,72798.09482,25372.887791,167.821878
2024,South Africa,Canada imports,473457.799218,354546.416537,29481.961046,1362110.537062
2024,South Sudan,Canada exports,255.60742,0.0,0.0,
2024,South Sudan,Canada imports,92.215421,37.680671,10.193514,
2024,Sudan,Canada exports,740.549726,85.606891,0.0,
2024,Sudan,Canada imports,254.920002,79.224305,0.013694,
2024,Togo,Canada exports,34907.481943,25560.739293,0.0,1.629538
2024,Togo,Canada imports,299.835,20311.313946,0.21362,0.32043
2024,Tunisia,Canada exports,69722.538952,30783.355316,25.805584,0.0
2024,Tunisia,Canada imports,145837.981591,179864.709176,1577.76803,8.151798
2024,Uganda,Canada exports,46424.298205,14330.006921,61.660898,3.083798
2024,Uganda,Canada imports,2719.475788,13428.237,582.631057,24.282856
2024,United Rep. of Tanzania,Canada exports,72576.613213,21890.044636,57.344676,2.856484
2024,United Rep. of Tanzania,Canada imports,16653.837719,24411.883478,0.173909,76.230885
2024,Zambia,Canada exports,33447.466522,609.339049,307.308965,13.912695
2024,Zambia,Canada imports,1943.255612,323.885064,116530.196252,466.357356
2024,Zimbabwe,Canada exports,5028.357286,5848.640719,0.052036,0.0
2024,Zimbabwe,Canada imports,606.716725,4593.31171,641.130103,23.709094
